worker_id,task_id,task_response_id,Profanity,Canonical Form 1,Canonical Form 2,Canonical Form 3,Category 1,Category 2,Category 3,Severity Rating,Severity Description
FXEXXAC2PT3N,2f73dba5-d9d9-4111-9ff8-f68c132534c9,2838d220-e24d-4498-b01f-2d02f96f49de,fudgepacker,fudge packer,"","",sexual orientation / gender,none,none,2.4,Strong
RFY2TXGZTRGG,c3556178-6c1b-4a77-acfe-c27d3053ec08,0a0936c2-9f1f-4c06-b4e3-bea5fdc206e1,fuku,fuck,"","",sexual anatomy / sexual acts,other / general insult,none,2.6,Severe
RFY2TXGZTRGG,6600a21e-d046-4815-92f6-dc8f59850538,acf2a5bf-c01c-4afe-aeb2-c7ebca14d777,fuckers,fuck,"","",sexual anatomy / sexual acts,none,none,2.4,Strong
QD6PJTFGJ63Q,6651c846-c06d-4b1e-9bf3-b493bb0a418a,5cdee09c-1f5b-4c7a-9ee2-de4b7348a3d3,fukking,fuck,"","",sexual anatomy / sexual acts,none,none,2,Strong
MNTYRY6PYPQF,35a116f4-77c4-486b-b6ac-c18830b96544,24d19883-502f-429d-9742-b2c68b0be706,fuckheaded,fuck,"","",sexual anatomy / sexual acts,mental disability,none,2.6,Severe
DMDJ3QQK6JN9,c7dbaea4-0587-4328-87c2-480d6bd13e36,b74545de-4225-4942-8278-da91003b5dd2,fucker,fuck,"","",sexual anatomy / sexual acts,none,none,2.2,Strong
7EYWM49RWZ63,402cb5a9-aa25-4cd9-ba25-03283beece7f,b12973f6-8ba9-43fe-97c4-45344a924522,fuckface,fuck,"","",sexual anatomy / sexual acts,other / general insult,none,2.2,Strong
MC9FDWZJH4JZ,b3d3fce6-f984-404b-bf41-02858ee708cf,6874c0d5-0b54-40fc-a0e0-465533e66920,fuckstick,fuck,"","",sexual anatomy / sexual acts,none,none,2.2,Strong
XKEQPPFJWHY9,d41d62ed-bfd1-4ebe-a60c-2cc5df5cd9a6,a2b836e5-afab-4140-b686-a15c8a925519,fucking,fuck,"","",sexual anatomy / sexual acts,none,none,2.2,Strong
QWC3DYG3GF9Y,415c4e82-d126-4ed6-abf4-ad1e4e15bdca,ab3a1f7b-979a-4c94-be9c-b7292608f5e4,fucked up,fuck,"","",sexual anatomy / sexual acts,other / general insult,none,2.2,Strong
DMDJ3QQK6JN9,85184564-a8e9-4dab-bd5c-e2330b42c16a,75df9636-fad7-4c17-950e-8ce5a48dd46e,fudgefucker,fudge packer,fuck,"",sexual anatomy / sexual acts,sexual orientation / gender,bodily fluids / excrement,3,Severe
F3FCR777FCDY,b09156f5-60ff-4647-8739-fe6fb2f1452f,489aa1c9-ec9f-4488-8a7d-43542b504f8e,fucka,fuck,"","",sexual anatomy / sexual acts,other / general insult,none,2.2,Strong
MTCJYTYKKHZJ,aafa6350-c4b6-4b52-a6f5-558f63e4625c,314e8594-3e4c-4681-a58b-57aae1ab953f,fvck,fuck,"","",sexual anatomy / sexual acts,other / general insult,none,1.8,Strong
WYWGJAYCCA6D,2a4445a1-2e1f-4f97-9fd9-11fc404e6913,e7750f8f-b808-45bc-907c-2bd169f20c2c,fuccers,fuck,"","",sexual anatomy / sexual acts,none,none,2.2,Strong
XKEQPPFJWHY9,d779ddc4-ed56-4a23-adda-83e79d76dce8,d9b6ef37-bcc7-40ab-80ab-9425d2167ae8,fuck your,fuck,"","",sexual anatomy / sexual acts,other / general insult,none,2.4,Strong
EZCVAWE2HAMP,eb3c00da-39fb-4a95-8d41-e6f5920b3fe7,29063917-3bf8-4ee7-bbc7-f8a6133d4a2c,fukk,fuck,"","",sexual anatomy / sexual acts,none,none,2,Strong
FVGNDRJMNVA7,030659bb-196c-40e5-88ca-85d15f0717ef,7d5de514-eeeb-4080-8427-5f106608562b,fuckaz,fuck,ass,"",sexual anatomy / sexual acts,other / general insult,none,2.2,Strong
NDQTT6NTQFPN,039692f3-3c41-47d2-8ff0-633b90430f75,5d302906-bc3b-44e0-a2fb-c89eb6f6826e,fuggings,fuck,"","",sexual anatomy / sexual acts,none,none,2,Strong
DMDJ3QQK6JN9,49705165-1e1a-4a96-85db-61b164a99d9c,685f2a1e-eaf2-4cec-8bbc-6e5e3f14fadb,fuk,fuck,"","",sexual anatomy / sexual acts,none,none,2,Strong
76VNAHQ9VAC3,7bb42359-4834-4b05-8b28-51ee7610fbdf,2a99d7d5-fc42-489d-af92-94ea0e75271d,fukin,fuck,"","",sexual anatomy / sexual acts,other / general insult,none,2.2,Strong
JW992R3C66V9,4acc7c15-c500-4e08-9c55-7b08dadc21c7,20b36d55-389b-4136-ac41-e6fcdfa1340a,fuckk,fuck,"","",sexual anatomy / sexual acts,other / general insult,none,2.2,Strong
NFN2M74RPJ2Q,07eb3f83-6862-45a5-a40a-36c33a35bd7e,437c675f-7f7e-4e8d-984b-ef8ec6487ff1,fukwit,fuck,"","",sexual anatomy / sexual acts,mental disability,none,2.2,Strong
TATMTQ3AXJX6,bf74a8b1-78ea-4d28-b7cf-cd2ec24526cd,5f010e62-63ce-4a44-918f-e1114595a21a,fuckmachine,fuck,"","",sexual anatomy / sexual acts,other / general insult,none,2,Strong
ADCXHGCQRA34,4c72d93e-1748-4d4a-b675-d51b3739e6da,3e0c9b8b-4d1a-4db6-aa9d-aaed3dc95874,fucca,fuck,"","",sexual anatomy / sexual acts,other / general insult,none,2,Strong
DXP9KRP4R942,7af76c50-e05f-470e-b142-bc5c8fe2bcaa,731f0504-2a0a-421c-9085-2644b8ad56a5,fuckster,fuck,"","",sexual anatomy / sexual acts,none,none,2.2,Strong
DMH4WEANDDF7,1f00a9de-e5a5-4d80-835e-0867e372ba32,76a88ae1-fe8d-448b-ab03-d08feff6cdb8,fuck head,fuck,"","",sexual anatomy / sexual acts,none,none,2.4,Strong
JM3Z9KRW4NAZ,4df7721e-fc7f-44c2-ae9a-a1f132ccaf0e,2b7f9463-f903-4d82-b803-5468b201d782,fugged,fuck,"","",sexual anatomy / sexual acts,none,none,1.8,Strong
C69D7VD39FKM,cab2681c-3fd2-45eb-8cff-05318114b49e,4ae27c03-8348-4c0b-a1b2-639b950c4e03,fuk1ng,fuck,"","",sexual anatomy / sexual acts,other / general insult,none,2.2,Strong
DMH4WEANDDF7,51365a30-2ea6-4241-a875-3aa0541b2b8e,cfe37616-be2d-4035-bfbc-d683a591f45d,fucs,fuck,"","",sexual anatomy / sexual acts,none,none,2.4,Strong
VNAQPVX4R36A,513a0f27-5ffd-4480-ada3-aec6e104732e,ef725393-c84f-4cba-a92b-4074d1f104cf,fucking me,fuck,"","",sexual anatomy / sexual acts,none,none,2.2,Strong
MNTYRY6PYPQF,a389ab19-d549-4d7c-807d-242e2b07ac38,f9929571-0a57-43ac-b06c-0d7839e6c90a,fucktard,fuck,retard,"",sexual anatomy / sexual acts,mental disability,none,2.8,Severe
4TR6J693M9XK,100921ec-683b-4897-95b6-2cbc25caf53b,d2e28780-dc6e-4f2d-85cd-b782b52cd771,fuckshithead,fuck,shit,"",sexual anatomy / sexual acts,bodily fluids / excrement,none,2.8,Severe
WYWGJAYCCA6D,d55e48d9-c8a8-4f31-ba59-2da986d7ca88,959e11c9-ea2d-469c-aaa9-07f8d8119857,fuckshitface,fuck,shit,"",sexual anatomy / sexual acts,bodily fluids / excrement,none,2.4,Strong
WYWGJAYCCA6D,55492824-f7cd-436c-9056-bbbf1786dccf,d245e193-7261-473a-a371-4bb6162710cb,fuckwhore,fuck,whore,"",sexual anatomy / sexual acts,none,none,2.6,Severe
RFY2TXGZTRGG,e5862faa-937e-476b-9ca1-4c850c8e6bef,478c608a-2d0c-4af0-b8ad-1383d44a7ba5,fudgepacking fucker,fudge packer,fuck,"",sexual anatomy / sexual acts,sexual orientation / gender,bodily fluids / excrement,3,Severe
QQYCQPQK6WFA,885a3992-2ee4-41b7-aff3-b1115c77d55e,246f77fa-0bd6-4878-9429-2aba3f077dc1,fuckshit,fuck,shit,"",sexual anatomy / sexual acts,bodily fluids / excrement,none,2.4,Strong
7R66DKNPF2JG,b94d3ba0-da83-409a-93bf-0bbfdd0bbbe1,c69c86cb-3c9a-425b-9b8a-e4b7c4bc8397,fudgepackershitter,fudge packer,shit,"",sexual anatomy / sexual acts,bodily fluids / excrement,none,3,Severe
T3RMAEPRMD6J,dba9ccee-481b-4e0e-b82a-0f11410901d2,939b2b6c-9747-43ee-9d6d-f1a2ff7d1af0,fux,fuck,"","",sexual anatomy / sexual acts,other / general insult,none,2.2,Strong
7R66DKNPF2JG,aedf4632-fe2a-4c7a-ac62-504e85e8335b,9383890a-92f3-4880-b3fc-3d4428084d56,fucked,fuck,"","",sexual anatomy / sexual acts,other / general insult,none,1.8,Strong
A44DA67CMF3F,dddf5a54-8cd6-4e9f-bf6f-49c4d6b92919,b17bfba7-5141-4beb-86fb-16ea92d5f8af,fuck arse,fuck,arse,"",sexual anatomy / sexual acts,sexual orientation / gender,none,2.4,Strong
YKR74H2QRD6F,c48042b9-e015-4c1d-a4ad-12f43708fe4e,78a335d4-e3b8-4504-a6bb-cc92beecefab,fucktards,fuck,retard,"",sexual anatomy / sexual acts,mental disability,none,2.6,Severe
4JATFGXWXQXX,9db035d8-27f7-4e87-9089-466cc3c883ca,b2071132-064f-442e-bdca-09974f06a77d,fucx,fuck,"","",sexual anatomy / sexual acts,other / general insult,none,2.2,Strong
7CA7ZZVKM7WF,eca5cc05-ef56-4262-8e7e-c50d6950382b,83a05f0c-5a55-439e-b713-177ab28c0ab6,fckk,fuck,"","",sexual anatomy / sexual acts,other / general insult,none,2.2,Strong
T7FRE9A966VX,20f9ade1-71e6-4f81-a00f-efbfd94c7bd5,01b9b159-ccb1-4fc8-ad0c-480ccaa4a257,fcuked,fuck,"","",sexual anatomy / sexual acts,other / general insult,none,2.2,Strong
HWDQZR3ZTFRN,31323d5a-cfbb-4d9d-91fb-f72a3c436e90,df943f8e-4746-41ea-bebe-e84816b0a2db,fatass,ass,"","",sexual anatomy / sexual acts,physical attributes,none,1.2,Mild
AMXMPYF9CYAJ,ebed482d-afb0-404d-859b-e54c3ed88578,625cc653-3788-450e-a9ea-ba20d46cfd41,f@gging,faggot,"","",sexual orientation / gender,none,none,2.8,Severe
RGDCWYTV6K79,187b9b84-5fd7-4cfa-80ba-b7617985ef9e,3bb416ac-628f-4331-bfeb-84b2d0d0435b,f@gs,faggot,"","",sexual orientation / gender,none,none,3,Severe
JACFJNYCVQAH,b95265ae-a88e-46fd-9df9-139b9136656d,93f30973-828a-4426-97fb-14f5ab73de1d,f@g,faggot,"","",sexual orientation / gender,none,none,2.8,Severe
QQZXXC9KWHQT,dfba3086-3df6-4d55-96e5-a40f914a1384,d1ae48bb-ab91-4a57-8cdf-db6ff9bb5f4d,fag asses,faggot,ass,"",sexual orientation / gender,none,none,2.8,Severe
T7FRE9A966VX,dcb80739-815e-4f62-8d2a-fede0761c61d,929fe3b2-779c-4f10-b148-3029dd9278e6,fcuker,fuck,"","",sexual anatomy / sexual acts,none,none,2.4,Strong
TC9FHXCXZWRA,f96d164c-afb7-4891-98d9-7d6b5b76f416,d4970410-5348-4018-a6a7-9b60ce969e4f,fack,fuck,"","",sexual anatomy / sexual acts,none,none,1.4,Mild
WZZMK43NG9CA,233cf1f2-26ba-4acd-8fed-fe6a7471bf49,9f15f567-7200-4d54-bc43-07fff90ab694,f@ck,fuck,"","",sexual anatomy / sexual acts,none,none,1.6,Strong
H7M6APADMQ6Q,fb26a7a6-1f3d-483e-a0c1-6c015bd17e12,c6f6be88-ffbb-4580-907c-e87f684b6d51,fcking,fuck,"","",sexual anatomy / sexual acts,none,none,2.2,Strong
T792AHKH46VR,1f75ea6a-e630-4720-8f21-89b31bdb3e15,24e08097-3af8-4e85-b2bb-4ad219c73f95,fart-fucker,fuck,"","",sexual anatomy / sexual acts,bodily fluids / excrement,none,2.2,Strong
RGDCWYTV6K79,331d058a-9780-42f6-acc4-54686d8c27c9,bd23d8d7-54aa-4de5-8a8e-02a97bbbf9ab,fcka,fuck,"","",sexual anatomy / sexual acts,none,none,1.8,Strong
4YNXDR4CKEZM,6971f265-4051-4867-aa4a-e3b32a5284e8,95030957-23f6-4e47-959e-a50fd90e0d13,dune coon,coon,"","",racial / ethnic slurs,none,none,3,Severe
4ACJA6QTDYMG,7a516aea-73fc-4e76-90d3-cecbea8baa4c,118b8494-cea7-4c37-8825-4f884ef0d541,fckahz,fuck,"","",sexual anatomy / sexual acts,other / general insult,none,2.2,Strong
6XFJ6ADHNKEZ,61f8c16d-1eaf-459f-b558-f6308be91d64,ca60f86f-c3e2-4f37-b78a-d3a580fe7c88,finger fuck,fuck,"","",sexual anatomy / sexual acts,none,none,2.6,Severe
9RHJY2Q9ZTEG,d4f3b6a8-0de2-4ef2-8c92-6bbe0df5cac7,6fc19d31-6749-4cbc-a92b-74093f8c9b64,f'er,fuck,"","",sexual anatomy / sexual acts,none,none,1.6,Strong
9RHJY2Q9ZTEG,c0af0aef-a72f-45c0-85a6-9c0ff7aac84a,d37cc838-8f5b-4c8e-8164-275bcd712683,fatasses,ass,"","",sexual anatomy / sexual acts,physical attributes,none,1.2,Mild
DPNAMHPJRREC,5805dc3c-7dc0-45e4-860f-eb43e76899db,228be401-cf24-4bb1-b5a3-ba879dc730ca,feck arse,arse,"","",sexual anatomy / sexual acts,sexual orientation / gender,none,2.2,Strong
4ACJA6QTDYMG,a2f2367c-18e9-44bd-a883-94d4e6547bd4,4fa40be7-94c5-4439-b56d-35bed5531987,f'ed,fuck,"","",sexual anatomy / sexual acts,none,none,1.8,Strong
XJKGQQWFXKTX,a89f4d42-8e85-4a6d-a6c0-89f3e75fc78e,8a5fba99-1053-4b20-99fe-306404b6959f,fick,fuck,"","",sexual anatomy / sexual acts,none,none,1.6,Strong
3MEG6THYHV69,b28f36c3-f626-4384-9dc5-07586399732d,9bba7539-6131-4f0b-b1fc-3779b6194687,flamers,flamer,"","",sexual orientation / gender,none,none,2.8,Severe
AMXMPYF9CYAJ,e88c1ccf-2f04-4c0a-aeae-ec07284c8c04,61681196-2c84-454a-ac92-2c2e8072be9a,fck,fuck,"","",sexual anatomy / sexual acts,none,none,2.4,Strong
QQZXXC9KWHQT,43075473-0604-4d2d-be45-0a8585fd5c63,ea84fbf8-b61f-4f7b-98ec-10e7d38be6e5,fackuhs,fuck,"","",sexual anatomy / sexual acts,none,none,2,Strong
4ZM7WJWCMFNJ,399a5f62-1afa-4ee2-a9d8-93ef7144cd5e,8ab5bf7d-b07c-4def-8051-305b9dfadfc7,fked,fuck,"","",sexual anatomy / sexual acts,other / general insult,none,2,Strong
7DY9YPQK4HG7,1a078c84-e72d-427b-88e3-e30f7ac7b6c0,20a52919-dcf2-44d1-a231-4c1741f60f86,fker,fuck,"","",sexual anatomy / sexual acts,other / general insult,none,2.4,Strong
WZZMK43NG9CA,99db01f8-19a4-44a8-accb-afe8826a5f0e,36b22652-50d2-422c-9600-ee87e6ebcaa6,fcvking,fuck,"","",sexual anatomy / sexual acts,none,none,2.2,Strong
VDCA2EXAVGNA,22047431-de73-4100-aa9d-f8a95914553f,1964889f-8cab-4c1b-a0bc-8c1cc2f86179,fookuh,fuck,"","",sexual anatomy / sexual acts,none,none,1.8,Strong
7CA7ZZVKM7WF,c2e62f45-64f3-4eab-932e-455da6c9c243,28d42950-9603-4551-8db6-965545a5fa16,fagging,faggot,"","",sexual orientation / gender,none,none,3,Severe
ZFEQJC4ERT29,04a2ff14-268d-4ca3-9c92-810610bf7aba,b9838280-f498-409e-919a-150ec037ae7c,fckyeah,fuck,"","",other / general insult,none,none,1.6,Strong
3796EY394VG3,fd6b07c0-0b9e-4fe4-85cd-f041c458ff4c,4461b265-82a8-4015-a154-4bc49a3b31ea,dump a load,dump a load,"","",bodily fluids / excrement,none,none,1.6,Strong
NA9PJYHM9YVK,1467fe61-f4f5-4ba6-b7ad-000c414e2f3e,c4800b76-747d-4110-97e9-706dc3f27f54,fag,faggot,"","",sexual orientation / gender,none,none,2.8,Severe
3796EY394VG3,f726fbba-e6bd-46f1-8f42-062eb4d6f2cc,375d9c24-9aba-43c8-bbbd-41d7d8eca588,f@ggot,faggot,"","",sexual orientation / gender,none,none,3,Severe
ZPKZ7DZQ4Y2J,395fdfcf-10f4-48fe-a8e4-f66da2665d50,bd89da6d-66f3-4d34-836b-8a270749273c,fkings,fuck,"","",sexual anatomy / sexual acts,none,none,1.8,Strong
FXEXXAC2PT3N,3f544e85-b879-4bcf-8f3e-223ec73abbb6,d78cb718-49c5-453a-ad37-26a54b483042,fcukker,fuck,"","",sexual anatomy / sexual acts,other / general insult,none,2.2,Strong
6MGAKZMPP9PV,16e960dd-5f53-4658-96e6-770ceef4cc77,d4723896-9df0-4c38-b9fc-b4882da7c888,fag hag,faggot,hag,"",sexual orientation / gender,none,none,2.6,Severe
ZPKZ7DZQ4Y2J,31da4ba6-9a30-4b15-a088-3503a3d077d1,4616087e-2d81-4095-a801-33f313855d29,fooker,fuck,"","",sexual anatomy / sexual acts,other / general insult,none,1.8,Strong
4ACJA6QTDYMG,921a2231-73b5-4b80-a6ed-055410a17efd,d36926c7-396f-4c33-a4cc-873a9e299f0f,faggot nob jokeys,faggot,knob,"",sexual anatomy / sexual acts,sexual orientation / gender,none,3,Severe
ZFEQJC4ERT29,1c28c383-8238-40c9-863c-e0e451231398,363e6262-5684-4fcb-9f41-58b7702adea2,fag0t,faggot,"","",sexual orientation / gender,none,none,3,Severe
7N79W4MCYAVW,4a83eea8-3bd2-45ea-a9a5-fa4f39e72a3b,d8d403ad-1d3e-4599-a99d-2b26968c27ea,f@gshit,shit,fag,"",sexual orientation / gender,none,none,2.8,Severe
WZZMK43NG9CA,7e2b7527-c131-488f-b903-0bad5f58baaf,752eedcb-79a5-41c6-9136-886d3038c588,fckin,fuck,"","",sexual anatomy / sexual acts,none,none,2,Strong
PDJDRMPE4NTR,b034ac39-21d1-4c71-9aa1-27e973c91641,426c6a5f-7107-43b6-badb-64d1451c075a,faget,faggot,"","",sexual orientation / gender,none,none,3,Severe
WZZMK43NG9CA,721e7d93-0fd1-4652-89ce-1f632d188679,69aef9cf-42ba-4878-a340-40bd09cf588d,fk bunny,fuck,"","",sexual anatomy / sexual acts,none,none,2,Strong
4YNXDR4CKEZM,43ac790b-77aa-4ef5-aa9d-5110f38aa52d,a1191cb2-414a-4718-91f4-50280af78fb0,fcuk,fuck,"","",sexual anatomy / sexual acts,none,none,2,Strong
2ER9TZ79TR2V,c0f0e46b-83e1-497e-adc6-c9890fbf07f1,ce3e9837-17e8-42e1-9cb2-2c883790bba0,faggot nobjockies,faggot,knob,"",sexual orientation / gender,sexual anatomy / sexual acts,none,3,Severe
4YNXDR4CKEZM,a24001ea-6093-4e64-82fa-ec24f011f14d,c21eb24e-224a-4e37-81e3-afc816c774b9,dumbshit,shit,"","",bodily fluids / excrement,none,none,1.6,Strong
4KDNMYPMNZXC,11bec896-7834-47b1-b9ea-4009b7125db1,5fc0d515-c744-4d4f-bfa8-0facf462af79,f0ck,fuck,"","",sexual anatomy / sexual acts,none,none,2,Strong
AMXMPYF9CYAJ,22abf38f-ba6b-4cba-8aea-953aa7ff9ce7,30668b26-4952-4b50-ae74-6aa9883fcaf9,faggot mothafuckers,motherfucker,faggot,"",sexual anatomy / sexual acts,sexual orientation / gender,none,3,Severe
APKAYMEPJ3TR,5c8575fa-7568-4ccd-8cd8-59b5b8d50701,61cf3553-f8d0-4151-aba8-a1fc20e68591,faggot mofoes,faggot,motherfucker,"",sexual anatomy / sexual acts,sexual orientation / gender,none,3,Severe
KXPAF3YFMRZY,595f0c4c-da0e-41ab-80d7-3a8870f41b50,11d86e6f-32c7-4cf2-b559-ec689bc87024,fagg0t,faggot,"","",sexual orientation / gender,none,none,3,Severe
4P9YD6FMKH9T,0edb2d5d-551b-4ae9-8495-b578bbd1294c,04e60bc1-fc10-4a37-8408-9e360c608fe7,fccuker,fuck,"","",sexual anatomy / sexual acts,none,none,2,Strong
3MMFR6RXMZM2,bcc4b576-4d78-4374-a785-32286efac989,37c55f23-99d9-4694-b461-5c8f02261f84,fckked,fuck,"","",sexual anatomy / sexual acts,other / general insult,none,2,Strong
D69JPMAFP9GP,e0fdbb8a-78dd-4b31-9187-659e81ce7939,a768058e-5aa3-46e5-b71a-29afa477c3a3,fckking,fuck,"","",sexual anatomy / sexual acts,other / general insult,none,2.2,Strong
6FCQKE2GMKG2,2445b28d-b0d3-4892-b9e3-b514ffe26b5f,c3dfb1f9-e864-4207-8d29-d59aff10b20b,fothermuckers,motherfucker,"","",sexual anatomy / sexual acts,none,none,1.8,Strong
APKAYMEPJ3TR,f172f29d-db80-4f0f-974d-32aae5c854ef,06f03197-adcb-4655-ac83-dfea0e112b38,fkker,fuck,"","",sexual anatomy / sexual acts,other / general insult,none,2.2,Strong
TQTF3MXZ4D4Q,07bf917e-c4ff-4d91-82e2-1ae1b7c0f8df,ca05f683-5d11-4b41-9e99-f77ee9a7aed2,fking,fuck,"","",sexual anatomy / sexual acts,other / general insult,none,2.2,Strong
4RHRV9MACQGW,2fc6fb19-f732-4f30-905f-ce896c17d62f,7819ffdf-49d9-42c0-bbd6-eaa24a981a14,fagot,faggot,"","",sexual orientation / gender,none,none,2.8,Severe
2ER9TZ79TR2V,400ac2dd-ba84-4f7f-85aa-6680ad69f3d7,1b3ec581-b1b9-46c0-b7b2-d9a0b5bdee49,feck,fuck,"","",sexual anatomy / sexual acts,none,none,1.6,Strong
MT9NV29W32YF,b9c5c6ef-0530-46a3-99b9-655ec982c682,6048a865-5e40-42d0-9abd-4538cd7a19cf,forked,fuck,"","",sexual anatomy / sexual acts,none,none,1,Mild
NDQTT6NTQFPN,3332c9dc-6263-4a9b-b95f-459853a531f6,9e9484ea-18cc-4024-b812-1a714e814534,f_u_c_k,fuck,"","",sexual anatomy / sexual acts,none,none,2.2,Strong
MRVNFNWJW9AR,92c0d721-e81c-49bb-a4a7-4ea627ff0bd3,39164221-23a3-4ba1-8412-8748838eafd4,fcked,fuck,"","",sexual anatomy / sexual acts,none,none,2,Strong
VME4939DFDXR,c534b03d-d033-42df-9574-b4910c65db09,c676ba5e-2657-4a76-91ba-737af9cb8808,fingerbanged,finger,"","",sexual anatomy / sexual acts,none,none,1.6,Strong
X6P6DQRXD62A,f4d0d80b-c3b7-4eda-bddf-f57f5d35b045,77450b14-1580-484b-86f0-c0b529febd00,fcker,fuck,"","",sexual anatomy / sexual acts,none,none,2.2,Strong
4JATFGXWXQXX,68ab974b-108e-4ebe-a9b9-39b7b81253c0,a4ec3529-553f-4077-b113-433a9493082a,erectoplasm,erectoplasm,"","",bodily fluids / excrement,none,none,1.8,Strong
CEHXHWFAVDAD,667c0042-21ff-4704-80bc-5566ffd563a5,8acc1b1d-76bd-4a30-a216-a2d8c3a31292,faggs,faggot,"","",sexual orientation / gender,none,none,3,Severe
9EN7PWYA6G4F,6848b640-ba52-4054-92ad-b47d4b9d605c,7a71d060-8b73-4c31-a875-0e7c0f5a3183,faggots,faggot,"","",sexual orientation / gender,none,none,3,Severe
RFY2TXGZTRGG,bb12705b-a425-43dc-ad73-76cb88ba149c,be676b0d-92ee-4c9b-b2a6-823461f5e792,faggo,faggot,"","",sexual orientation / gender,none,none,2.8,Severe
XKEQPPFJWHY9,10c44cde-455b-42c6-8340-9da8ec99e752,283984d9-df29-49f9-bd17-83880c740a36,focker,fuck,"","",sexual anatomy / sexual acts,other / general insult,none,2,Strong
X6P6DQRXD62A,6189f233-25d6-444b-be35-1d5d57d0ee00,11ba4afa-3de7-4931-b657-bc956e284f1b,f0ckers,fuck,"","",sexual anatomy / sexual acts,none,none,2.2,Strong
MNTYRY6PYPQF,2f84ff6f-f171-4569-a785-87208b5c136b,a7f39e91-bf33-4ae3-8e4d-77cb6ba1afe6,f0cked,fuck,"","",sexual anatomy / sexual acts,none,none,2,Strong
VME4939DFDXR,13d25752-cdc8-4e37-a9bd-9142958738e1,6b24243d-325e-410e-a0e1-cd7d0b2a6278,f@cker bunny,fuck,"","",sexual anatomy / sexual acts,none,none,2.2,Strong
QEZAEMV2WF9D,9f32c9d2-649c-47e5-8a5a-ca10c537c201,d8dcf2df-abf7-46c4-9624-42320e453f14,fook,fuck,"","",sexual anatomy / sexual acts,other / general insult,none,1.6,Strong
WYWGJAYCCA6D,5f061f0e-d142-470a-83d1-984bd994f580,dbcdc0fb-e5fe-4f1d-852b-bd3f63fa062f,face fuck,fuck,"","",sexual anatomy / sexual acts,none,none,2.8,Severe
KKGQRZWNCHJK,e3a36f36-9337-4c08-ab85-ebe339d86a58,71f1c307-4ddf-44b8-bcea-9d764e9c1a2e,fecker,fuck,"","",sexual anatomy / sexual acts,none,none,2.2,Strong
VNAQPVX4R36A,3e4f1426-5083-41bc-a3d0-33c90d646d91,80cc56c3-df0b-425b-9bbe-69ce54cc1316,f@gg0t,faggot,"","",sexual orientation / gender,none,none,3,Severe
DXP9KRP4R942,022b6d71-9449-4605-ac5d-04f0554b62f0,2a42487f-f848-45d6-adff-fb1f4f66e021,fingerpop,finger,"","",sexual anatomy / sexual acts,none,none,1.4,Mild
JM3Z9KRW4NAZ,3649784a-2757-419f-a1c8-940dbf25f91a,5e0cbbed-5aa1-46a3-b89b-998a5e23d446,flamer,flamer,"","",sexual orientation / gender,none,none,2,Strong
DMDJ3QQK6JN9,98324a46-2db0-498e-8a09-7903d1ba2c81,8b67b08f-c01b-492c-ae04-ced01d4df4a2,fkbny,fuck,"","",sexual anatomy / sexual acts,none,none,1.6,Strong
NPGJHTPAXJQN,c7c00a4d-fc41-44c1-b654-2469240403c1,89bacd7e-6bb8-4872-b33d-4ddfa5de59b2,fags,faggot,"","",sexual orientation / gender,none,none,3,Severe
KY33NRPCAEZT,1cba7213-99f7-4a20-b837-3fd3b55d1371,2f6e4ef6-d1b0-4c68-a837-c22e4e149efb,faggy,faggot,"","",sexual orientation / gender,none,none,3,Severe
N4F97QJYAMTH,b7ae5b83-bfff-4b3b-96a4-51aa79b1141e,76763fb0-e7cd-4f3e-a136-69d2624bd313,fckedup,fuck,"","",sexual anatomy / sexual acts,other / general insult,none,2,Strong
QQYCQPQK6WFA,86463e77-fc4c-4602-8615-833937e4b6b3,394b90f1-0c91-48e6-8f55-edd989143b92,faggot son-of-a-bitch,faggot,bitch,"",sexual orientation / gender,other / general insult,none,3,Severe
MC9FDWZJH4JZ,cd754ab8-f546-4855-b922-d80ab71d8883,0c92a865-ff40-47eb-aa10-cb81b89ea330,fag bag,faggot,"","",sexual orientation / gender,none,none,2.8,Severe
DK4H9CMZRWET,99e5d1e3-4824-4cd0-b548-e90c7f17bf77,49c103bb-b039-42f7-95b4-a8361d58598f,faggoting,faggot,"","",sexual orientation / gender,none,none,3,Severe
XKEQPPFJWHY9,cc6b2dc7-ce15-4c17-b700-8c5c86cc7ef9,9250d95a-77e1-4836-9374-c258811458cf,faggot,faggot,"","",sexual orientation / gender,none,none,2.8,Severe
ADCXHGCQRA34,eed1cf2f-2274-4d32-8209-ff933e035f65,59f3da5d-1d6f-4ec9-b8ff-41a6ccf82235,fcks,fuck,"","",sexual anatomy / sexual acts,none,none,2,Strong
QEZAEMV2WF9D,e7eed930-07d9-4413-b545-ef22db7bbdf0,d94966a8-1894-4f51-9be0-3e6dcbfa545d,fcktard,fuck,retard,"",sexual anatomy / sexual acts,mental disability,none,2.8,Severe
6CNHTCG6W6XM,2c826bd8-2272-40cd-8da7-18b25cd7144c,f2ce46a5-74e8-42f3-9b0c-6d8acbfbd78f,dyke,dyke,"","",sexual orientation / gender,none,none,2.8,Severe
QQYCQPQK6WFA,a362f96b-7340-4525-8b24-740f34914691,bab7f446-97e1-4862-8174-6d0c49b2af8f,f@k,fuck,"","",sexual anatomy / sexual acts,none,none,1.8,Strong
